r,HOCOM_BC11A_HUMAN.H11MO.0.A,HOCOM_COE1_HUMAN.H11MO.0.A,HOCOM_ERG_HUMAN.H11MO.0.A,HOCOM_ETV5_HUMAN.H11MO.0.C,HOCOM_FLI1_HUMAN.H11MO.0.A,HOCOM_GATA1_HUMAN.H11MO.0.A,HOCOM_GATA2_HUMAN.H11MO.0.A,HOCOM_GATA3_HUMAN.H11MO.0.A,HOCOM_IRF1_HUMAN.H11MO.0.A,HOCOM_IRF3_HUMAN.H11MO.0.B,HOCOM_IRF4_HUMAN.H11MO.0.A,HOCOM_IRF8_HUMAN.H11MO.0.B,HOCOM_KLF15_HUMAN.H11MO.0.A,HOCOM_MAZ_HUMAN.H11MO.0.A,HOCOM_PRDM6_HUMAN.H11MO.0.C,HOCOM_SPI1_HUMAN.H11MO.0.A,HOCOM_STAT1_HUMAN.H11MO.1.A,HOCOM_TAL1_HUMAN.H11MO.0.A,HOCOM_ZBT17_HUMAN.H11MO.0.A,HOCOM_ZN341_HUMAN.H11MO.0.C,HOCOM_ZN467_HUMAN.H11MO.0.C,HOCOM_ZN770_HUMAN.H11MO.0.C,JASPA_MA0050.2_IRF1,JASPA_MA0528.1_ZNF263,Tissue
chr4:121670475-121671231,,,,,,,,,,,,,,,4.044312249686494,,,,,,,,,,LMPP
chr4:121694526-121695561,,,,,4.083019952679618,,,,,,,,,,,,,,,,,,,,CMP
chr4:121749782-121750709,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr4:121751168-121752027,4.043351420794797,,,,,,,,4.489454989793388,,,,,,,,,,,,,,,,MEP
chr4:121758798-121759444,,,,,,4.221848749616356,4.424812155072338,,,,,,,,,,,,,,,,,,CMP
chr4:121904119-121904326,,,,,,,,4.473660722610156,,,,,,,,,,,,,,,,,CD8Tcell
chr4:121922022-121922289,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:121930498-121931496,,,,,,,,,,,,,,,,4.063486257521107,,,,,,,,,CD8Tcell
chr4:121962844-121963281,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr4:121983566-121984111,,,,,,,,,,,,,,,,,,,,,,4.229884705212898,,,GMP
chr4:122019373-122019899,,,,,4.5228787452803365,,,,,,,,,,4.0245681914907365,,,,,,,,4.131943638176958,,CMP
chr4:122059140-122059527,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:122060535-122061402,,,,,,,,,,,,,,,,5.4723700991286615,,,,,,,,,CD4Tcell
chr4:122089920-122090516,,,,,,,,,,,,,,,,4.045757490560675,,,,,,,,,Mono
chr4:122101701-122102213,,,,,,,,,,,,,,,,,4.026410376572743,,,,,,,,CD8Tcell
chr4:12210274-12210653,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr4:122103150-122104012,,4.399027104313252,,,4.136677139879544,,,,,,,,,,,5.454692883534176,,4.586700235918748,,,,,,,CD4Tcell
chr4:122104606-122104923,,,4.197226274708024,,,4.016373712875464,4.086716098239582,,,,4.8153085691824025,,,,4.920818753952375,4.148130399270234,,,,,,,,,NKcell
chr4:122107035-122107456,,,,,,,,,,,,,,4.025488307262672,4.16304326294045,,,,,,,,,4.029653123769907,CLP
chr4:122110550-122111596,4.265200170411154,,,,,,,,,,,,,,,,,4.115204636051019,,,,,,,CD4Tcell
chr4:122112548-122112823,,,4.252588192113577,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr4:122137542-122137967,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:122148423-122149219,,,,,,,,4.991399828238082,,,,,,,,,,,,,,,,,CD4Tcell
chr4:122164602-122165114,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr4:122174999-122176116,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr4:122194436-122194707,,,,,,,,,5.224753740259764,,,4.703334809738468,,,,,,,,,,,,,CD8Tcell
chr4:122385937-122386483,,,,,,,,,,,,,4.838631997765026,,,,,,,,,,,,HSC
chr4:122535294-122535716,,,,,,,,,,,,,,,,4.657577319177793,,,,,,,,,CMP
chr4:122627613-122628300,,,,,,,,,,,,4.105130343254747,,,,,,,,,,,,,NKcell
chr4:122712019-122712474,,,,,,,,,,,,,,,,,,4.3223930472795065,,,,4.041914151478915,,,Ery
chr4:122715597-122716173,,4.2564902352715706,,,,,5.8124792791635365,4.690369832574102,,,,,,,,,,,,,,,,,MEP
chr4:122782629-122782880,,,,,,,4.002176919254275,,,,,,4.0835460514500745,4.5301779840218375,,,,4.199282921717615,,,,,,,MEP
chr4:122794737-122795149,,,,,,4.795880017344076,4.707743928643524,,,,,,,,4.5543957967264035,,,4.392544976785332,4.060480747381382,,,,,,HSC
chr4:122859650-122860344,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:123038882-123040032,,,,,,,,,,,,,4.168770306132936,,,,,,,,,,,,MEP
chr4:123052846-123053325,4.832682665251824,,,6.270835210307231,4.3027706572402815,,,,,,,,,,,6.0604807473813835,,,,,,,,,CD4Tcell
chr4:123078031-123078330,,,,,,,,,,,,,,,,5.6946486305533774,,,,,,,,,CD4Tcell
chr4:123091985-123092284,,,,,,,,,,4.0726296369609765,,,4.080398976215889,4.014124642691606,,,,,4.707743928643524,,,,,,MEP
chr4:123142403-123143035,,,4.464705879957228,,,,,,,,,,,,,,,,,,,4.688246138944246,,,CD4Tcell
chr4:123286168-123286822,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:123355390-123356031,,,,,,,,,,,,,,,4.084072788302883,,,,,,,,,,CD4Tcell
chr4:123377446-123378298,,,,,,,,,,,,,,4.345823458122039,,,,,,,,,,,CD4Tcell
chr4:123400783-123401619,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr4:123424103-123424870,,,4.149353764816934,,,,,4.139661993429006,,,,,,,,,,,,,,,,,HSC
chr4:123453849-123454294,4.853871964321762,,,,,,,,,,,4.207608310501746,,,,4.069050968832477,,,,,,,,,CD4Tcell
chr4:123455425-123455789,,,5.424812155072338,5.598599459218455,4.6108339156354665,,,,,,,,4.033858267260968,,,,,,,,,,,,CD4Tcell
chr4:123554474-123554738,,,,,,,,,,,,4.253365801062421,,,4.145086977692143,,4.288192770958808,,,,,,,,CD8Tcell
chr4:123608539-123609323,,,,,,,,,,,,,,,,5.525783735923746,,,,,,,,,LMPP
chr4:123704389-123705230,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:123719202-123719661,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:123740640-123741466,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:123742077-123742688,,,4.082494490447453,,,4.126098402135538,4.078313524516398,,,,,,,,,,,4.671620396561262,,,,,,,MEP
chr4:123866134-123866661,,4.010550182333308,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:123971141-123971595,,,,,,4.72584215073632,4.424812155072338,4.018634490921456,,,,,,,,,,4.809668301829708,,,,,,,MEP
chr4:12401260-12402050,,,,,,,,,4.764471553092451,,,4.049148541111453,,,,,,,,,,,,,MPP
chr4:124161259-124162045,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr4:124167242-124167610,,,,,,4.2890368810047255,4.13608262304214,,,,,,,,,,,,,,4.124360062995832,,,,CLP
chr4:124180356-124180831,,,,,,,,,,,,,,,,,,,4.30715308072277,,,,,4.187086643357143,CLP
chr4:124209506-124210352,,,4.027334407733889,,,,,,,,,,,,,,,,,,,,,,NKcell
chr4:124218961-124219381,,,,,,,,,,,4.1797985405143585,,,,,,,,,,,,,,NKcell
chr4:124221322-124221834,,,,,,,,4.896196279044043,,,,,4.199282921717615,,,,,,,,,4.414539270491499,,,NKcell
chr4:124225340-124225822,,,,4.229884705212898,,,,,4.9586073148417755,,,4.0670191780768015,,,,,,,,,,,5.004803708402822,,NKcell
chr4:124261225-124262005,,,,,,,,,,,,,,,4.3851027839668655,,,,,,,,,,Mono
chr4:124270455-124271082,,,,,4.1331221856625024,,,,,,,,,,,,,,,,,,,,MEP
chr4:124271251-124271728,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:124284831-124285419,5.5934598195660445,,,,,,,,,4.164943898279883,7.032452023781137,8.087246696328679,,,,5.4329736338409385,,,,,,,,,Bcell
chr4:124297939-124298389,,,,,,,,,,4.074687908500351,,4.3655227298392685,,4.336299074610352,,,,,,,,4.251811972993798,,4.169411331314857,Mono
chr4:124306063-124306841,,,,,,,,5.137868620686962,,,,,,,,,,,,,,,,,Mono
chr4:124385044-124385526,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:124390445-124390692,,,5.0996328713435295,4.6307841425898575,5.507239610973163,,,,,,,,,,,,,,,,,,,,CLP
chr4:124401094-124401491,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr4:124441641-124441841,,,,,,,,,,,,,,,,,,,,,,,,,LMPP
chr4:124622245-124622859,,,,,4.056011124926228,,,,,,,,,4.1518108830086025,,,,,,,4.782516055786093,,,,MPP
chr4:124628109-124628702,,,,4.657577319177793,,4.025028005701931,,,,,,,,,,,,,,,,,,,MEP
chr4:1247489-1247922,,,,,,,,,,,,,,,,4.254925208417943,,,,,,,,,CD4Tcell
chr4:124798772-124799061,4.148130399270234,,,,,,,,,,,,,,6.092588639225414,4.171984935776023,4.052566278112948,,,,,,,,HSC
chr4:124844004-124844969,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr4:124897383-124898067,4.043351420794797,,,,,,,,,,,4.22548303427145,4.187086643357143,,,,,,,,,,,,CLP
chr4:124906798-124907881,,,,,4.571865205971212,,,,,,,,,,,,,,,,,,,,CLP
chr4:125342813-125343242,4.769551078621727,,4.442492798094341,4.177831920631983,5.066006836168758,,,,,,,,,,,,,,,,,,,,CLP
chr4:125350400-125350899,,,,,,,,,,,,,,,4.040481623027002,,,,,,,,,,CLP
chr4:125381235-125381444,,,4.2604276555499085,,,,,,,4.411168274405793,,,,,,,,,,,,,,,CLP
chr4:125381603-125381870,,,4.1857524042680785,,,,,4.1067932469401525,,,,4.575118363368934,,,4.627087997029894,,,,,,,,,,CLP
chr4:125510713-125512185,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:125522125-125522495,,4.327902142064284,,,,,,,,,,,,,,,,,,,,4.077793722560982,,,CLP
chr4:12564397-12564912,,,,,,,,,,,,,,,,,,5.557520230935552,,,,,,,MPP
chr4:126076386-126076769,5.580044251510242,,,,,,,,,,,,,,4.209714835966758,5.436518914605589,,,,,,4.6108339156354665,,,CLP
chr4:126469041-126469406,,,,,,,,4.404503778174426,4.354577730650909,,,,,,,,4.318758762624412,,,,,,5.026410376572743,,NKcell
chr4:126681430-126681982,,,,,,,4.173925197299173,,,,,,,,,,,,,,,,,,CMP
chr4:126757758-126758350,,,,,,,,,,,,,,,4.062983892535186,4.310691140876379,,4.274088367704952,,,,,,,HSC
chr4:126770659-126771759,,,,,,,,,,,,,,,,,,,,4.24184537803261,,,,,HSC
chr4:128426338-128426570,,,,,,,,,,,,,,,,,,,,,,,,,MPP
chr4:128619809-128620395,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr4:128658462-128658861,,,,,,,,,,,,,,,5.557520230935552,,,,,,,6.872895201635193,,5.329754146925876,MEP
chr4:128765587-128766243,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:1287818-1288238,,,,,,,,4.205511953340831,,4.0670191780768015,,,,,,,,5.318758762624412,,,,,,,MEP
chr4:128797346-128797866,4.567030709125595,,,,,,,,,,,,,,4.494850021680094,,,,,,,,,,CMP
chr4:128804193-128804444,,,,,,,,,,,,,,,4.029653123769907,,,4.826813731587727,,,,,,,MEP
chr4:129029075-129029390,,,4.424812155072338,4.920818753952375,4.440093374963888,,,,4.428291168191311,,,4.346787486224656,,,,,4.570247719997592,,,,,,4.87942606879415,,MEP
chr4:129210762-129211038,,,,,,,,,,,,,4.259637310505756,,,,,,,,,,,,Ery
chr4:129224556-129224887,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:129225055-129225592,,,,,,,,,,,,,,,,,,,,,,4.11690664142431,,,Ery
chr4:129227089-129227438,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr4:129279414-129280171,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr4:12928263-12928642,,4.252588192113577,,,,,,,,,,,,,,,,,,,,,,4.213958789757446,CLP
chr4:129293116-129293316,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr4:129392643-129393228,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:1294373-1295514,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr4:129534845-129535091,,4.455931955649723,4.165579296318469,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:129579406-129579851,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:129584379-129584866,,,,,,4.161780778092374,4.549750891680639,,,,,,,,,,,4.511449283499557,,,,,,,CD4Tcell
chr4:129596208-129596667,,,,,,,,,,,,,,,,,,,4.08196966321512,,,,,,Bcell
chr4:129609806-129610529,4.436518914605589,,,,,5.419075024324381,5.1791420105603,,,,,,,,4.084072788302883,5.052566278112949,,4.991399828238082,4.1331221856625024,,,,,,MEP
chr4:129630311-129630837,,,,,,,,,,,4.17134010346468,,,,4.399027104313252,,,,,,,,,,CLP
chr4:129708848-129709356,,,,,,4.081445469449727,4.041914151478915,,,,,,,,,4.226945306635737,,4.149353764816934,,,,,,,MEP
chr4:129724750-129725466,,,,,,,,,4.2441251443275085,,,,,,,,,,,,,,,,CD4Tcell
chr4:129797354-129797968,,,,,,,,,,,,4.005243055412373,,,,,,,,4.105130343254747,,,,,CLP
chr4:129840468-129840804,,,,,4.211831628858833,,,,,,,,,,,,,,,,,,,,NKcell
chr4:129990648-129991053,,,5.334419008982047,5.774690718274138,4.515700160653214,,,4.062983892535186,,,,,4.714442690992227,,,,,,,,,,4.175874166083451,,CLP
chr4:130182567-130183150,,,,,,,,,,,,,,,,,,,4.079354998593212,,,,,,CLP
chr4:130247841-130249745,,,,,,4.03810452633215,,,,,,,5.0835460514500745,,,,,,,,,,,,Mono
chr4:130263858-130264396,,,,,,,,,,,,,,,,,,,,4.3439017979871695,,,,,Mono
chr4:130629759-130630439,,,4.628932137728264,,4.0996328713435295,,,,,,,,,,,,,,,,,4.298432014944073,,,CD4Tcell
chr4:13090462-13091310,,,,,,,,,,,,,,4.113509274827518,,4.364516253185088,,,4.067526235322847,,,4.099086932262331,,,HSC
chr4:131733344-131733894,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:131736055-131736407,,,,,,,4.090979145788844,,,,,,,,,,,,,,,,,,CLP
chr4:131822591-131822872,,,,4.667561540084395,,,,,,,,,,,,,,,4.189095719331299,,,,,,CLP
chr4:1324459-1324999,,,,,,4.175874166083451,4.309803919971486,,,,,,,,,,,,,,,,,,CD8Tcell
chr4:132731369-132732266,,,,,,5.721246399047171,5.623423042943489,,,,,,,,,,,,,,,,,,HSC
chr4:1327877-1328206,4.100179497572904,,,,,,,4.012780770091995,4.0030507515046185,,5.211124884224583,5.324221658325915,,,,4.304518323509804,4.7447274948966935,4.294136287716081,,,,,4.09312646527793,,GMP
chr4:133187528-133188014,,,,,,,,,,,,,4.066006836168758,,4.018634490921456,,,,,,,,,,CLP
chr4:133606020-133606220,,4.5528419686577815,5.186419011431808,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:13380713-13381269,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:133920726-133922016,,,4.165579296318469,,,,,,,,,,,,,,,,,,,4.826813731587727,,,CMP
chr4:134078692-134079399,,,,,,,,,,,,,,,,,,,,,,,,,LMPP
chr4:134949712-134949912,,,,,4.023191662661933,,,,,,,,,,,,,,,,,,,,CLP
chr4:135465320-135466057,4.87942606879415,,,,,,,,,,,4.120330794367947,,,,,,,,,,,,,LMPP
chr4:13602541-13603279,,,,,,,4.396855627379819,,,,,,,,,,,4.338187314462739,,,,4.38933983691012,,,Bcell
chr4:13612935-13613367,,,,,,,,,,,,,4.6307841425898575,,,,,,,,,,,,Bcell
chr4:13687623-13687832,4.011441043121383,,4.4723700991286615,4.111820506081675,,,,,,,,,,,,,,,,4.117475462045118,,,,,CMP
chr4:136888126-136888514,,,,,,,,,4.09312646527793,,5.8124792791635365,6.231361898752384,,,,,,,,4.095284454721319,,,,4.295849483160201,CLP
chr4:136905058-136905708,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:137038195-137038859,,4.206209615309182,4.229147988357856,,,,,,4.033858267260968,,,,,,,,4.258848401148215,,,,4.081445469449727,,4.560667306169737,5.1598939055432425,CLP
chr4:137057770-137058041,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:137070960-137071299,,,,,4.987162775294828,,,,,,,,,,,,,,,,,,,,CLP
chr4:137078010-137078460,,,,,,,,,,,,4.703334809738468,,,,,,,,,,,,,CLP
chr4:13732951-13733730,,,,,,,,,,,,,,,4.458420756053419,,,,,,,,,,MEP
chr4:137571783-137572848,,,,,,,4.094743951251549,,,,,,,,,,,,,,,,,,NKcell
chr4:137726713-137727531,,,,4.267606240177032,,,,,,,,,,,,4.420216403383191,,,,,,,,,LMPP
chr4:137739578-137740684,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:13785314-13786155,,,4.452225294612178,,,4.72584215073632,4.732828271596986,,5.183758700008217,,,,,,,4.226945306635737,,5.042871802323186,4.856985199745905,,,,4.9136401693252525,,MEP
chr4:13794383-13795451,,,,,,,,,,,,4.025949097207123,,,,,,,,,,,,,HSC
chr4:137953315-137953987,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:13796722-13797108,,4.303643611266668,,,,,,,,,4.049635145623877,,,,,,,,,,,,,,MEP
chr4:138121592-138121792,,,4.3027706572402815,,4.079354998593212,,,,4.142064735280572,4.304518323509804,,,,,,,4.263603497723357,,,,,,4.464705879957228,,CLP
chr4:13851128-13851812,,,,,,,,4.090979145788844,,,,,,,,,,,,,4.124360062995832,,,,LMPP
chr4:138956507-138957445,,,,,,,,,,,,,,,,,,,,,,,4.009661145212399,,Bcell
chr4:139035367-139036146,,,,,,,,,,,4.275724130399212,,,,,,,,,,,,,,Bcell
chr4:139156483-139157497,4.117475462045118,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr4:139226117-139226754,,,,,,,,,4.318758762624412,,,,,,,,,,,,,,,,Mono
chr4:139262645-139263504,,,,,,,4.0101054362812265,,,,,,,,,,,,,,,,,,CMP
chr4:139313690-139314463,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr4:139483687-139484145,,4.892790030352131,4.298432014944073,,,,,,,,4.311580177997289,,,,,,,,,,,,,,CLP
chr4:139484182-139484495,,,,,,,,,,,,,,,4.200659450546418,,,,,4.127843727251707,,,,,CLP
chr4:139516244-139516770,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:139592384-139593251,,,,,,,,,,,,,,,,4.077793722560982,,,,,,,,,MEP
chr4:13981819-13982395,,,,,,,,,,,,,,,,,,,,,,,,,LMPP
chr4:139823680-139824325,,,4.082494490447453,,4.261219441515631,,,,,,4.2604276555499085,,,,,4.455931955649723,,,,,,,,,MEP
chr4:13982511-13982878,,,5.653647025549362,5.920818753952375,,4.0726296369609765,,,,,,,,,,,,,,,,,,,MEP
chr4:13983029-13984092,,,,,,4.166852888087215,,,,,,,4.614393726401689,4.524328811675571,,,,,,,,,,,HSC
chr4:139831698-139832716,,,,,,,,,,,,,,,4.029653123769907,,,,,,,,,,MEP
chr4:139881418-139881746,,,,4.109020403010312,,,,4.081445469449727,,,,,,,4.642065152999546,,,,,,,,,,MEP
chr4:139882482-139882939,4.158015195409886,,,,,,,,5.13608262304214,4.105130343254747,,,,,,,5.621602099051862,,,,,,5.2604276555499085,,MEP
chr4:139888317-139888955,,,,,,,,,,,4.092051478387727,4.120330794367947,,,,,,,,,,,,,Mono
chr4:139893182-139893770,,,,,,,,4.081445469449727,,,,,,,,,,,,,,,,,MEP
chr4:139898561-139899137,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:139913852-139914225,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:139935431-139935701,,,,,,,4.243363891754152,,,,,,,,,,,,,,,,,,Ery
chr4:139958146-139958414,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:139981671-139982138,,,,,,4.161780778092374,4.563837352959244,,4.847711655616943,,,,,,4.0136762229492335,,,4.1605219526258015,,,,,,4.790484985457369,MEP
chr4:14010014-14010803,,,,,,,4.401209493236885,,,,,,,,,,,,,,,,,,LMPP
chr4:140111120-140111531,,,4.089909454405932,4.2034256667895695,,,,,,,,,,,6.987162775294827,,,,,,,,,4.4867823999320615,Ery
chr4:140134913-140135674,,,,,,,,,,,,,,,,6.412289034981089,,,,,,,,,Bcell
chr4:140235172-140235816,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr4:140236396-140236871,,,,,,,,,,,,,,,4.303643611266668,,,,,5.863279432843593,,6.935542010773082,,,Bcell
chr4:140258614-140259365,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:140295317-140295779,,,,,,,,,,,,,,,4.16304326294045,,,,4.375717904164333,,,,,,MEP
chr4:140364811-140365248,,,,4.025949097207123,,4.085656842880558,,,,4.270835210307229,,,,,,,,,4.1598939055432425,,,,,,Ery
chr4:140443020-140443655,,,,,,,,,,,,,,,4.735182176990463,,6.723538195826756,,,4.0726296369609765,,,,,GMP
chr4:14060268-14060498,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr4:140607173-140607684,4.259637310505756,,4.0,,,,,,4.856985199745905,4.482804102050027,4.011887159731648,4.0670191780768015,4.782516055786093,,,4.377785977033705,,,,,,,4.920818753952375,,MEP
chr4:140682598-140682974,,,,4.619788758288394,,,,,,,,,,,,,,,,,4.367542707815276,,,,CLP
chr4:140762543-140763342,,,,,,,,,4.318758762624412,,,,,,,,,,,,,,4.1095789811990855,,NKcell
chr4:140793244-140794049,4.173277479831008,,,,,,,,,,,,,,,,,,,,,4.120330794367947,,,Mono
chr4:140874632-140875069,,,,,,,,,,5.1191864077192095,,,,,,,4.2204035087421765,,,,4.7011469235902945,4.051098239029786,,,CLP
chr4:140967119-140967648,,,4.204119982655924,,4.407823242604133,,,,,,,,,,,,,,,4.014124642691606,,,,,CMP
chr4:141018180-141018410,,4.124360062995832,4.101823516502323,,,,,,,,,,,,,,,,,,,,,4.090443970758825,CLP
chr4:141023483-141024024,,4.349692476868063,,4.168130225719498,,,4.216811308924743,,,,4.304518323509804,4.06398920428479,,,,5.6946486305533774,,4.234331445240986,,4.381951903287908,,,,,Ery
chr4:141094107-141094486,,,,,,,,,,,,,,,6.987162775294827,,,,,5.546681659952962,,10.14206473528057,,4.332547047110047,Mono
chr4:141095562-141096136,,,,,,,,,4.571865205971212,,,,,,,,,,,,,,,,Mono
chr4:141155848-141156214,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:141232002-141233081,,,,,,4.686132779630847,,,4.366531544420414,,,,,,,,,4.576754126063191,,,,10.164309428507575,,4.020907099361674,MEP
chr4:141279196-141279863,,4.163675884293248,,,,,4.086716098239582,,,,,,,,,,,,,4.096910013008056,,,,,MEP
chr4:141329963-141330609,,,,4.07727454200674,,,,,,,,,,,,,,,,,,,,,CMP
chr4:141477631-141478314,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:141596776-141597352,,4.0958256317158375,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr4:141600735-141601128,5.4236586497942065,,,,,,,,,,5.692503962086787,5.856985199745905,,,,,,,,,,4.414539270491499,,,Mono
chr4:141637020-141637360,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:141663531-141664149,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:14167012-14167784,,,,,,,,,4.139063379299906,,,,,,,,4.226945306635737,,,,,,4.047207556955908,,Bcell
chr4:141685698-141686336,4.422508200162776,,,,,,5.285670240254766,,,,,,,,,,,,,,,,,,MEP
chr4:141695748-141695948,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:141710825-141711318,,,,,,,,,,,,,,,,4.779891911959946,,,,,,,,,Mono
chr4:141711380-141711629,,,,,,4.139661993429006,,4.0958256317158375,,,,,,,,,,4.004803708402822,,,,,,,Bcell
chr4:141711774-141712472,,,,,,,,,,,,,,,6.2182446253475305,,,,,,,4.614393726401689,4.181774106386046,,CLP
chr4:141727294-141727601,4.507239610973162,,,4.140261433802853,,,,,4.211831628858833,4.22548303427145,4.779891911959946,4.642065152999546,4.293282217663241,,,4.0545314148681815,,,,,,,4.480172006224281,,Bcell
chr4:141728809-141729678,4.5346171485515825,,,,,,4.22548303427145,,4.489454989793388,,4.653647025549361,,,,,,4.251811972993798,,,,,,4.3334820194451185,,Bcell
chr4:141747757-141748146,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:141751006-141751396,,,,,,,,,4.101823516502323,,,,,,,4.2732727909734285,,,,,,,,,Bcell
chr4:141795044-141795789,,,,,,,,,,4.374687549038327,,,,,,,,,,,,,,,MEP
chr4:14179622-14180423,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr4:14183603-14184089,,,,,,,,,,,,,,,,,,,4.525783735923745,,,,,,CLP
chr4:141856432-141856832,,,,4.165579296318469,,,,,,,4.080921907623926,4.6345120151091015,,,,4.5301779840218375,4.663540266151472,,4.380906669373257,,,,,,HSC
chr4:141927586-141927796,,,,,,,,4.139661993429006,,4.642065152999546,,,,,,,,,,,,,,,MEP
chr4:141942864-141943448,,,,,4.053056729302175,,,,,,,,,,,,,,,,,,,,CLP
chr4:142095173-142096000,,,,,,,,,,,,,,,,,,,,,,,,,GMP
chr4:142168282-142168646,,,,,,4.254925208417943,4.410050398674292,,4.297569463554475,,,,,,,,,,,,,,,,MEP
chr4:142215499-142215729,,,,,,,,,,,,,,,5.209714835966757,,,,,,,,,,Mono
chr4:142232543-142233367,,,,,,,,,4.767003889607847,,,4.149966742310231,,,,,,,,,,,4.5301779840218375,,Mono
chr4:142249991-142250749,,,,4.133712660915805,,4.166852888087215,,,,,,,,,,,,,,,,,,,Mono
chr4:142277754-142278131,,,,,,,,,4.270835210307229,,,,,,,,,,,,,,,,MEP
chr4:142405077-142406095,,,,,,4.427128397799519,4.4723700991286615,4.303643611266668,,,,,,,,,,4.081445469449727,,,,,,,NKcell
chr4:142423153-142423396,,,4.782516055786093,,4.239577516576788,,,,,,,,,,,,,,,,,,,,CLP
chr4:142525584-142526574,,,,,,4.801342913045578,4.381951903287908,,,,,4.043351420794797,,,,4.555955204081924,,4.653647025549361,,,,,4.238072161579471,,LMPP
chr4:142573105-142573912,,,,4.137272471682025,4.349692476868063,,,,,,,4.005243055412373,,,,,,,,,,,,,MEP
chr4:142736802-142737124,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:14273814-14274250,,,,,,,,,,,4.6126101736612695,5.856985199745905,,,,,,,,,,,,,HSC
chr4:142833829-142834737,4.288192770958808,,,,,5.3535962737769305,6.055517327849832,,,,,4.235077015350112,,,,,,5.6736641390712474,,,,,,,CMP
chr4:142843449-142843796,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr4:143025032-143025878,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr4:143163799-143164241,,5.0154726866562065,,,,,,,,,,,,,,,,,,,,,,,CLP
chr4:143208418-143209192,,,,4.130181792020672,,,,,,,,,,,,,,,,,,,,,MPP
chr4:143278009-143278289,,,,4.5346171485515825,4.485452247339714,,,,,,,,,4.031984286006359,,,,,,,,,,,CD4Tcell
chr4:143298548-143298816,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
